stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3300GE0565,,"Chartwell Grove",,52.9943013069,-1.104300225,,,,,,
3300GE0566,,"Mapperley Plains, Spring La",,52.999588541,-1.1021047303,,,,,,
3300GE0567,,"Mapperley Plains, Spring La",,52.9979383354,-1.1026157612,,,,,,
3300GE0568,,"Arnold Lane",,52.9915997588,-1.1096597902,,,,,,
3300GE0569,,"Arnold Lane",,52.991331008,-1.109784499,,,,,,
3300GE0570,,"Plains Road, Fitness Centre",,52.9894611118,-1.1133833796,,,,,,
3300GE0571,,"Plains Road, Fitness Centre",,52.9900885986,-1.1119403763,,,,,,
3300GE0573,,Morrisons,,52.9606076423,-1.0667657872,,,,,,
3300GE0575,,"Victoria Pk, Morrisons",,52.9605016551,-1.0670062663,,,,,,
3300GE0583,,"Foster Drive",,52.989405213,-1.1400505372,,,,,,
3300GE0584,,"Woodthorpe Drive",,52.9869723729,-1.141752338,,,,,,
3300GE0585,,"Muirfield Road",,53.0124224948,-1.1595213165,,,,,,
3300GE0586,,"Stockdale Close",,53.0145259403,-1.1620591667,,,,,,
3300GE0587,,"Ruthwell Gardens",,53.0135751276,-1.1649096243,,,,,,
3300GE0588,,"Bewcastle Rd, Tithe Gdns",,53.0126038801,-1.1648538424,,,,,,
3300GE0589,,"Bewcastle Rd, Tithe Gdns",,53.0123978841,-1.1649621538,,,,,,
3300GE0590,,"Ruthwell Gardens",,53.0139247253,-1.1647687266,,,,,,
3300GE0591,,"Stockdale Close",,53.0146482046,-1.1615499994,,,,,,
3300GE0592,,"Muirfield Road",,53.0132654879,-1.1592366454,,,,,,
3300GE0593,,"Emmanuel Avenue",,53.0122131339,-1.1591527571,,,,,,
3300GE0594,,"Breck Hill Top",,52.9842071959,-1.1225324541,,,,,,
3300GE0595,,"Coronation Road",,52.9856415908,-1.1244398655,,,,,,
3300GE0596,,"Maitland Road",,52.9874940033,-1.1269646257,,,,,,
3300GE0597,,"Littlegreen Road",,52.9885868873,-1.128894093,,,,,,
3300GE0598,,"The Crescent",,52.9901083846,-1.1316642095,,,,,,
3300GE0599,,"Calstock Road",,52.9922601808,-1.134585801,,,,,,
3300GE0600,,"Thackeray's La, Knighton Rd",,52.9931297311,-1.1379652773,,,,,,
3300GE0601,,"Thackeray's La, Knighton Rd",,52.9931913525,-1.1377852685,,,,,,
3300GE0602,,"Calstock Road",,52.9925354589,-1.1353550102,,,,,,
3300GE0603,,"Raibank Gardens",,52.9916119343,-1.1332132451,,,,,,
3300GE0604,,"The Crescent",,52.989851821,-1.1309989725,,,,,,
3300GE0605,,"Littlegreen Road",,52.9885488616,-1.1286118164,,,,,,
3300GE0606,,"Maitland Road",,52.9875194369,-1.1267555611,,,,,,
3300GE0607,,"Breck Hill Top",,52.9841881207,-1.1223838863,,,,,,
3300GE0608,,"Mansfield Rd, The Vale",,52.9929859948,-1.1392196071,,,,,,
3300GE0610,,"Somersby Rd, Nordean Rd",,52.9912520499,-1.1197080987,,,,,,
3300GE0611,,"Weaverthorpe Road",,52.992589625,-1.1194574326,,,,,,
3300GE0612,,"Walsingham Road",,52.9930425945,-1.1138761911,,,,,,
3300GE0613,,"Walsingham Road",,52.9930407075,-1.1136229556,,,,,,
3300GE0614,,"Weaverthorpe Road",,52.992917662,-1.1188399263,,,,,,
3300GE0615,,"Somersby Rd, Melbury Rd",,52.990347503,-1.1189518134,,,,,,
3300GE0617,,"Raibank Gardens",,52.9918464945,-1.1333277345,,,,,,
3300GE0618,,"Thackerays Lane",,52.9922772458,-1.1319931739,,,,,,
3300GE0619,,"Saville Road",,52.9931215598,-1.1269852551,,,,,,
3300GE0620,,"Somersby Road",,52.9934638954,-1.1246392711,,,,,,
3300GE0621,,"Littlegreen Road",,52.9921751566,-1.1217601795,,,,,,
3300GE0622,,"Littlegreen Road",,52.9927767267,-1.1228802555,,,,,,
3300GE0623,,"Saville Road",,52.9927712124,-1.1282437817,,,,,,
3300GE0624,,"Thackerays Lane",,52.9921617044,-1.1321742678,,,,,,
3300GE0625,,"Somersby Rd, Nordean Rd",,52.9913858166,-1.1207780285,,,,,,
3300GE0626,,"Worcester Road",,52.9926117637,-1.1322546381,,,,,,
3300GE0627,,"Saville Road",,52.9935847898,-1.1300897337,,,,,,
3300GE0628,,"Worcester Road",,52.9924255118,-1.1326010301,,,,,,
3300GE0629,,"Vale Rd, New Vale Rd",,52.9553823656,-1.0931810565,,,,,,
3300GE0636,,"The Good Shepherd School",,52.9937512665,-1.1221602752,,,,,,
3300GE0637,,"The Good Shepherd School",,52.993963242,-1.1216494189,,,,,,
3300GE0638,,"St. Helens Grove",,52.9839701109,-1.0428469022,,,,,,
3300GE0663,,"Mays Avenue",,52.9576483629,-1.0944436606,,,,,,
3300GE0664,,"Arnold, Front Street stand 1",,53.0039304214,-1.127467669,,,,,,
3300GE0665,,"James Street",,53.0062208846,-1.1321308427,,,,,,
3300GE0667,,"Spring Lane Top",,52.9982478577,-1.1019388326,,,,,,
3300GE0668,,"Cheddington Avenue",,52.9967978713,-1.0980204657,,,,,,
3300GE0669,,"Bradstone Drive",,52.995346639,-1.0927763483,,,,,,
3300GE0670,,"Gedling Country Park",,52.9944001679,-1.0842292684,,,,,,
3300GE0671,,"Sunrise Farm",,52.9952380796,-1.0694165635,,,,,,
3300GE0672,,"Spring Lane End",,52.9991604521,-1.0663521224,,,,,,
3300GE0673,,"Lambley, Catfoot Lane",,53.0005992071,-1.0652631109,,,,,,
3300GE0674,,"Ross Lane",,53.0012381362,-1.0596464028,,,,,,
3300GE0675,,"Lambley, The Dumbles",,53.0034733983,-1.0626676809,,,,,,
3300GE0676,,"Woodboro', Lingwood La, Church",,53.0228356358,-1.0602503613,,,,,,
3300GE0677,,"Ross Lane",,53.0009093502,-1.0601303851,,,,,,
3300GE0678,,"Lambley, Catfoot Lane",,53.0003608627,-1.0658195965,,,,,,
3300GE0679,,"Cromwell Crescent",,52.9979733153,-1.0651410051,,,,,,
3300GE0680,,"Sunrise Farm",,52.9947298426,-1.0699489558,,,,,,
3300GE0681,,"Lambley Lane",,52.9932457894,-1.0733032196,,,,,,
3300GE0682,,"Cheddington Avenue",,52.9965052809,-1.0973709749,,,,,,
3300GE0683,,"Gedling Country Park",,52.9942996937,-1.0840228082,,,,,,
3300GE0684,,"Spring Lane Cattery",,52.9938527785,-1.0808588193,,,,,,
3300GE0685,,"Spring Lane End",,52.9989418166,-1.0659843236,,,,,,
3300GE0695,,"Chapel Lane",,53.0006587587,-1.0625498141,,,,,,
3300GE0696,,"Chapel Lane",,53.0005785715,-1.0626409575,,,,,,
3300GE0720,,"Poplars Avenue",,52.9929845507,-1.0292836495,,,,,,
3300GE0750,,"66 Green Lane",,53.0077812712,-1.0617695848,,,,,,
3300GE0751,,"Cromwell Crescent",,52.9979562761,-1.0652605749,,,,,,
3300GE0752,,"Lambley Lane",,52.993398297,-1.0744173542,,,,,,
3300GE0758,,"Carlton, Elmhurst Avenue",,52.9775023989,-1.1070155675,,,,,,
3300GE0770,,"Arnold, Beechwood Road",,53.0061344608,-1.1155157563,,,,,,
3300GE0774,,"Private Road No. 2",,52.9575107886,-1.0788754713,,,,,,
3300GE0778,,"Spring Lane Cattery",,52.9939146585,-1.0807234164,,,,,,
3300GE0787,,"Beaumaris Drive",,52.9744424303,-1.0678974867,,,,,,
3300GE0800,,"Mansfield Rd, The Vale",,52.9940267882,-1.1389456376,,,,,,
3300GE0802,,"Porchester Rd, Morley Rd",,52.9707855226,-1.1200494348,,,,,,
3300GE0823,,"Bradstone Drive",,52.9952751891,-1.0928374425,,,,,,
3300GE0831,,"Lingwood Lane",,53.0148179603,-1.0672216697,,,,,,
3300GE0832,,"Lingwood Lane",,53.0148076868,-1.0670579249,,,,,,
3300GE0844,,"Travellers Rest",,53.0101379038,-1.1003507061,,,,,,
3300GE0845,,"Travellers Rest",,53.0101549782,-1.1002311161,,,,,,
3300GE0846,,"Woodborough Hall",,53.0236619689,-1.070460039,,,,,,
3300GE0847,,"Woodborough Hall",,53.023663017,-1.0705941982,,,,,,
3300GE0848,,"Bank Hill Farm",,53.0219019336,-1.071854533,,,,,,
3300GE0849,,"Bank Hill Farm",,53.0219741861,-1.0718977082,,,,,,
3300GE0850,,Podders,,53.0162453817,-1.0937244816,,,,,,
3300GE0851,,Podders,,53.0162826961,-1.0939025781,,,,,,
3300GE0852,,"Private Road No. 3",,52.9584278821,-1.0765783343,,,,,,
3300GE0853,,"Private Road No. 3",,52.9582544496,-1.0762396373,,,,,,
3300NS0040,,"NTU Brackenhurst Campus",,53.063964814,-0.9651911373,,,,,,
3300NS0113,,"NTU Brackenhurst Campus",,53.0644596508,-0.9652389733,,,,,,
3300NS0131,,"Park Terrace",,53.0747969643,-0.9579606507,,,,,,
3300NS0155,,"Landseer Road ",,53.0752252271,-0.9648018159,,,,,,
3300NS0162,,"Lowes Wong",,53.0763155683,-0.9568641467,,,,,,
3300NS0175,,Easthorpe,,53.0773599093,-0.9427769451,,,,,,
3300NS0186,,"The Ropewalk",,53.0828324974,-0.9527204139,,,,,,
3300NS0187,,"The Ropewalk",,53.0831033735,-0.9538783616,,,,,,
3300NS0188,,"Norwood Gardens Turning Circle",,53.0847826606,-0.9577792618,,,,,,
3300NS0201,,"Chimes Meadow",,53.0780422976,-0.9426855912,,,,,,
3300NS0254,,"Holy Trinity Church",,52.9963707786,-1.0223538529,,,,,,
3300NS0283,,"Church Street, Fiskerton Road",,53.0757458947,-0.9452645393,,,,,,
3300NS0298,,"Church Street, Farthingate",,53.0760794648,-0.9484209842,,,,,,
3300NS0304,,"Church Street, The Minster",,53.077597419,-0.95439993,,,,,,
3300NS0341,,"Nottingham Road for Halloughton",,53.0593849902,-0.9688521869,,,,,,
3300NS0417,,"Brakes Farm",,53.0062264055,-1.0053801078,,,,,,
3300NS0418,,"Brakes Farm",,53.005760784,-1.0055994504,,,,,,
3300NS0419,,"Skithorne Rise",,53.0045036764,-1.0079233262,,,,,,
3300NS0420,,"Tall Trees",,52.9981982561,-1.0183043857,,,,,,
3300NS0421,,"Holy Trinity Church",,52.9962440914,-1.0222524158,,,,,,
3300NS0422,,"Nottingham Road",,52.9943425787,-1.0249622833,,,,,,
3300NS0426,,"Lowdham, War Memorial",,53.0087286289,-1.0014624587,,,,,,
3300NS0437,,"Old Main Road",,52.9937460444,-1.0267635756,,,,,,
3300NS0458,,"Thurgarton, Corner Croft",,53.0364346019,-0.9646869953,,,,,,
3300NS0495,,"Skithorne Rise",,53.0044746,-1.0076706494,,,,,,
3300NS0496,,"Southwell, Hillside Drive",,53.0749092851,-0.9615553258,,,,,,
3300NS0497,,"The Dumbles",,53.0755261393,-0.9673620644,,,,,,
3300NS0498,,"Southwell, Vicarage Road",,53.0774006723,-0.9689443474,,,,,,
3300NS0500,,"Woodland View",,53.0795574128,-0.9626527089,,,,,,
3300NS0502,,Co-op,,53.0803642448,-0.9562288611,,,,,,
3300NS0503,,"Queen Street",,53.0790711216,-0.9574096156,,,,,,
3300NS0698,,"Nottingham Road",,52.9943533982,-1.0251855251,,,,,,
3300NS0699,,"Old Main Road",,52.9936378242,-1.0267213117,,,,,,
3300NS0743,,"Tall Trees",,52.9986623033,-1.0178915484,,,,,,
3300NS0749,,"Nottingham Road for Halloughton",,53.0591980597,-0.96906555,,,,,,
3300NS0761,,"Park Terrace",,53.0747620592,-0.9580809082,,,,,,
3300NS0764,,"Station Road",,53.0811661186,-0.9492823717,,,,,,
3300NS0765,,"Meadow View",,53.0792178554,-0.9454931954,,,,,,
3300NS0769,,"Thurgarton, Corner Croft",,53.0366151331,-0.9647721538,,,,,,
3300NS0783,,"Lowdham, War Memorial",,53.0087121542,-1.0016416869,,,,,,
3300NS0844,,"Southwell, Minster School",,53.0724323202,-0.9579132429,,,,,,
3300NS0893,,"Gonalston Farm",,53.0132245361,-0.9941295032,,,,,,
3300NS0894,,"Gonalston Farm",,53.0135742114,-0.9929587298,,,,,,
3300NS0951,,"Southwell Leisure Centre",,53.0727308908,-0.9591598338,,,,,,
3300NS0952,,"Southwell Leisure Centre",,53.0727810309,-0.9587257658,,,,,,
3300NS0972,,"Thurgarton, Station Road",,53.0295190594,-0.9695645285,,,,,,
3300NS0973,,"Thurgarton, Station Road",,53.0295299837,-0.9697879366,,,,,,
3300NS1040,,"Thurgarton, Orchard View",,53.0386054573,-0.9641577425,,,,,,
3300NS1041,,"Thurgarton, Orchard View",,53.0386516936,-0.9643057784,,,,,,
3300NS1057,,"Gonalston Crossroads",,53.0183697351,-0.9860344369,,,,,,
3300NS1058,,"Gonalston Crossroads",,53.0179947909,-0.9863413699,,,,,,
3300RU0001,,"Balmoral Avenue",,52.9337957513,-1.1362729167,,,,,,
3300RU0002,,"County Hall",,52.9364096063,-1.1347478668,,,,,,
3300RU0003,,"County Hall",,52.9362538819,-1.1343492406,,,,,,
3300RU0004,,"County Hall",,52.9364064652,-1.1343164386,,,,,,
3300RU0005,,"Balmoral Avenue",,52.9333320367,-1.1367879961,,,,,,
3300RU0008,,"Wilford Lane, ROKO",,52.9260393632,-1.152730733,,,,,,
3300RU0009,,ROKO,,52.9258876224,-1.1528824485,,,,,,
3300RU0010,,"Foxfield Way",,52.9273095612,-1.1493291195,,,,,,
3300RU0014,,"Little Bounds",,52.9316866862,-1.1392308574,,,,,,
3300RU0015,,"Little Bounds",,52.9317865264,-1.1393627738,,,,,,
3300RU0016,,"Bruce Drive",,52.9308881139,-1.1419245733,,,,,,
3300RU0017,,"Bruce Drive",,52.9305349156,-1.1428092979,,,,,,
3300RU0018,,"Gresham Close",,52.9294418937,-1.145821081,,,,,,
3300RU0019,,"Foxfield Way",,52.9275397427,-1.1488337023,,,,,,
3300RU0020,,"Gresham Close",,52.9294490645,-1.1455680377,,,,,,
3300RU0022,,"Queensbury Avenue",,52.913894737,-1.1452346374,,,,,,
3300RU0023,,"Rectory Road",,52.9306033136,-1.1274995085,,,,,,
3300RU0030,,"Greythorn Drive Top",,52.9119589375,-1.1448117483,,,,,,
3300RU0032,,"Queensbury Avenue",,52.9135987649,-1.1453296899,,,,,,
3300RU0033,,"Laughton Avenue",,52.9161143105,-1.1451165871,,,,,,
3300RU0034,,"Stowe Avenue",,52.9219652007,-1.1411936272,,,,,,
3300RU0035,,"Stowe Avenue",,52.9219240193,-1.1417150326,,,,,,
3300RU0036,,"Burnside Road",,52.9220625674,-1.138499494,,,,,,
3300RU0037,,"Burnside Road",,52.9222554564,-1.13782633,,,,,,
3300RU0039,,"Greythorn Drive Top",,52.9117231015,-1.1445189817,,,,,,
3300RU0041,,"Highfield Road",,52.9293903928,-1.1312727937,,,,,,
3300RU0042,,"Highfield Road",,52.9295066963,-1.1311960826,,,,,,
3300RU0043,,"Rectory Road",,52.9303670702,-1.1283819968,,,,,,
3300RU0046,,"Musters Rd, Kingston Rd",,52.924451532,-1.1320112545,,,,,,
3300RU0059,,"South Road",,52.926933591,-1.1321401309,,,,,,
3300RU0062,,"Selby Road",,52.9166087696,-1.1265760818,,,,,,
3300RU0071,,"Loughborough Rd, ASDA",,52.9241993246,-1.1368803604,,,,,,
3300RU0073,,"Chaworth Road",,52.9259537305,-1.1383181418,,,,,,
3300RU0078,,"Boundary Road",,52.9158674585,-1.1296843607,,,,,,
3300RU0079,,"Boundary Road",,52.9156553328,-1.1301793845,,,,,,
3300RU0080,,"Ellesmere Road",,52.9167328751,-1.1312434744,,,,,,
3300RU0081,,"Ellesmere Road",,52.9170465944,-1.1311182188,,,,,,
3300RU0082,,"Malvern Road",,52.9196555796,-1.1313932199,,,,,,
3300RU0083,,"Malvern Road",,52.9200075342,-1.1315795326,,,,,,
3300RU0084,,"Sherborne Road",,52.9215808042,-1.1315926847,,,,,,
3300RU0091,,"Melton Road",,52.9282239869,-1.131578787,,,,,,
3300RU0092,,"Melton Rd Shops",,52.9269044798,-1.1293887008,,,,,,
3300RU0103,,"South Road",,52.926655607,-1.1322349428,,,,,,
3300RU0105,,"Musters Rd, Kingston Rd",,52.9241538336,-1.131868459,,,,,,
3300RU0106,,"Willow Road",,52.9150366169,-1.1328538072,,,,,,
3300RU0107,,"Willow Road",,52.9149898309,-1.1326019234,,,,,,
3300RU0108,,"Sutherland Drive",,52.917159492,-1.1244531223,,,,,,
3300RU0110,,"Victoria Road",,52.9314841296,-1.1373305799,,,,,,
3300RU0111,,"Victoria Road",,52.9309450505,-1.1373710496,,,,,,
3300RU0112,,"Chestnut Grove",,52.9286829249,-1.1378176704,,,,,,
3300RU0113,,"Chestnut Grove",,52.9285111769,-1.1376871955,,,,,,
3300RU0114,,"Chaworth Road",,52.9259339207,-1.1380656532,,,,,,
3300RU0116,,"Gamston, Morrisons",,52.9238392595,-1.1016344723,,,,,,
3300RU0117,,Woodview,,52.914738668,-1.1083811309,,,,,,
3300RU0118,,"Mickleborough Way",,52.9134849059,-1.1520239364,,,,,,
3300RU0119,,"Industrial Estate",,52.9136314712,-1.1574639219,,,,,,
3300RU0122,,"Industrial Estate",,52.9136118077,-1.1572263648,,,,,,
3300RU0123,,"Cranford Gardens",,52.9152787469,-1.1514535254,,,,,,
3300RU0124,,"Lings Bar House",,52.9230863883,-1.1019326672,,,,,,
3300RU0135,,"Edwalton, Wellin La terminus",,52.9125537314,-1.1119206388,,,,,,
3300RU0136,,"Kingfishers Court",,52.9166158636,-1.1081641185,,,,,,
3300RU0137,,"Herons Court",,52.9171330246,-1.1052087576,,,,,,
3300RU0138,,"Rosthwaite Close",,52.9179875031,-1.1028858779,,,,,,
3300RU0140,,"Mickleborough Way",,52.9135811244,-1.1516502788,,,,,,
3300RU0146,,"Watendlath Close",,52.9191206908,-1.1017618541,,,,,,
3300RU0147,,"Yew Dale Close",,52.9206454232,-1.1024888637,,,,,,
3300RU0148,,"Claremont Drive",,52.9126439286,-1.1525905777,,,,,,
3300RU0150,,"Ruddington, Kirk Lane",,52.8917244289,-1.144957266,,,,,,
3300RU0151,,"Loughboro' Rd, Ashworth Av",,52.8976328214,-1.1415259568,,,,,,
3300RU0152,,"Ashworth Avenue",,52.8968772664,-1.1414665564,,,,,,
3300RU0153,,"Flawforth Lane",,52.8914375367,-1.1425698735,,,,,,
3300RU0154,,"Flawforth Lane",,52.8911699243,-1.1428575592,,,,,,
3300RU0158,,"Rushcliffe Country Park",,52.8843406221,-1.1444931904,,,,,,
3300RU0160,,"Kirk Lane",,52.8916192421,-1.1453309264,,,,,,
3300RU0161,,"Chapel Street",,52.8907871174,-1.1508913205,,,,,,
3300RU0166,,"Scout Hut",,52.8878989024,-1.1417776588,,,,,,
3300RU0168,,"Apple Tree Close",,52.9144650395,-1.1174881058,,,,,,
3300RU0174,,"Landmere Lane",,52.9030170723,-1.1439470486,,,,,,
3300RU0176,,"Landmere Lane",,52.9039076643,-1.1440335744,,,,,,
3300RU0186,,Woodview,,52.9144232998,-1.1082835057,,,,,,
3300RU0187,,"Walcote Drive",,52.9199912571,-1.1442073446,,,,,,
3300RU0188,,"Rushcliffe Arena",,52.9218739754,-1.1435009025,,,,,,
3300RU0189,,"Rushcliffe Arena",,52.9217754258,-1.1435474687,,,,,,
3300RU0195,,"Syon Park Close",,52.9213986667,-1.1461578229,,,,,,
3300RU0201,,"Syon Park Close",,52.9213507331,-1.1457422986,,,,,,
3300RU0202,,"Exeter Road",,52.9246738436,-1.1267708169,,,,,,
3300RU0203,,"Firs Road",,52.9149102621,-1.1193380132,,,,,,
3300RU0205,,"Valley Road",,52.918920402,-1.1218743283,,,,,,
3300RU0206,,"Dovedale Road",,52.9207139017,-1.1237121307,,,,,,
3300RU0207,,"Dovedale Road",,52.9210049234,-1.1241673423,,,,,,
3300RU0208,,"Mellors Road",,52.922746772,-1.1250990327,,,,,,
3300RU0209,,"Walcote Drive",,52.9197470742,-1.1440039318,,,,,,
3300RU0210,,"Exeter Road",,52.9241506682,-1.1265284693,,,,,,
3300RU0212,,"Taunton Road",,52.92549032,-1.1277807853,,,,,,
3300RU0213,,"Melton Rd Shops",,52.9263311356,-1.1284332897,,,,,,
3300RU0214,,"Alford Rd, Spinney Close",,52.9172148101,-1.1101149793,,,,,,
3300RU0215,,"Laughton Avenue",,52.9165459623,-1.1451378334,,,,,,
3300RU0218,,"Mellors Road",,52.9229926284,-1.1255254357,,,,,,
3300RU0219,,"Charlecote Park Drive",,52.9171285651,-1.1524286982,,,,,,
3300RU0220,,"Leahurst Road",,52.9213458739,-1.1131686895,,,,,,
3300RU0221,,"Leahurst Road",,52.9209470631,-1.1127306243,,,,,,
3300RU0222,,"Alford Road",,52.9201616466,-1.1122855984,,,,,,
3300RU0223,,"Alford Road",,52.9190214642,-1.1112826692,,,,,,
3300RU0224,,"Alford Rd, Spinney Close",,52.9174668139,-1.1101544322,,,,,,
3300RU0225,,"Parkstone Close",,52.9189832306,-1.1528238115,,,,,,
3300RU0227,,"Compton Acres Shops",,52.9180269913,-1.1536158478,,,,,,
3300RU0228,,"Burleigh Road",,52.9251266726,-1.1223437914,,,,,,
3300RU0229,,"Charlecote Park Drive",,52.9169726877,-1.1520004437,,,,,,
3300RU0230,,"Loughborough Rd, ASDA",,52.9229523534,-1.1359978154,,,,,,
3300RU0231,,"Cranford Gardens",,52.9150378672,-1.1517110504,,,,,,
3300RU0233,,"Melton Gardens, Alford Rd",,52.9159585975,-1.1116279247,,,,,,
3300RU0234,,"Melton Gardens",,52.9150424535,-1.1153497192,,,,,,
3300RU0235,,"Compton Acres Shops",,52.9177537404,-1.1531155064,,,,,,
3300RU0237,,"Firs Road",,52.915243047,-1.1193610077,,,,,,
3300RU0238,,"Dorset Gardens",,52.92029976,-1.1496152034,,,,,,
3300RU0239,,"Dorset Gardens",,52.9199687889,-1.149844786,,,,,,
3300RU0240,,"Parkstone Close",,52.9190815719,-1.1527475276,,,,,,
3300RU0243,,"Trevor Road",,52.9230856629,-1.1210761039,,,,,,
3300RU0245,,"Burleigh Road",,52.9249923984,-1.1224208817,,,,,,
3300RU0248,,"Gordon Road",,52.9296793231,-1.1253163322,,,,,,
3300RU0249,,"Gordon Road",,52.9294375167,-1.1254402182,,,,,,
3300RU0250,,"Ethel Road",,52.9278706141,-1.1238502974,,,,,,
3300RU0251,,"Ethel Road",,52.9277612203,-1.123644241,,,,,,
3300RU0253,,"Adbolton Lane, opposite terminus",,52.9383616235,-1.1117644746,,,,,,
3300RU0258,,"Buckfast Way, Bisham Drive",,52.9279934657,-1.1113369928,,,,,,
3300RU0259,,"Eltham Road",,52.9295371157,-1.1121979863,,,,,,
3300RU0260,,"Buckfast Way, Bisham Drive",,52.927744687,-1.1117288636,,,,,,
3300RU0270,,"Mountsorrel Drive",,52.9267784067,-1.1123436667,,,,,,
3300RU0271,,"Mountsorrel Drive",,52.9267141562,-1.1121664723,,,,,,
3300RU0272,,"Nearsby Drive",,52.9251070321,-1.1112324585,,,,,,
3300RU0273,,"Covert Road",,52.9238981911,-1.1130719251,,,,,,
3300RU0284,,"Tudor Square",,52.9311894599,-1.1240808421,,,,,,
3300RU0286,,"Glenmore Road",,52.9235391945,-1.1155633189,,,,,,
3300RU0305,,"Nearsby Drive",,52.924863906,-1.111177936,,,,,,
3300RU0315,,"Europa Way",,52.910679903,-1.1469633667,,,,,,
3300RU0318,,"The Old School House",,52.7985986113,-1.1961596208,,,,,,
3300RU0319,,"Glenmore Road",,52.9235597158,-1.1159050169,,,,,,
3300RU0320,,"Stamford Road",,52.923269255,-1.1179487402,,,,,,
3300RU0321,,"Stamford Rd, Trevor Rd",,52.9229619937,-1.1201563948,,,,,,
3300RU0322,,"Stamford Road",,52.9230612593,-1.1189941769,,,,,,
3300RU0337,,"Covert Road",,52.9239705406,-1.113129946,,,,,,
3300RU0339,,"E.Leake, Lantern La",,52.8367469494,-1.1785176891,,,,,,
3300RU0342,,"Gypsum Way",,52.8593983385,-1.2018839678,,,,,,
3300RU0343,,"Ridgeway Plantation",,52.8511855393,-1.1891598103,,,,,,
3300RU0344,,"Ridgeway Plantation",,52.8512680573,-1.1893958701,,,,,,
3300RU0345,,"Highthorn Farm",,52.8484811298,-1.1867452742,,,,,,
3300RU0346,,"Bunny Lane",,52.8467989111,-1.1839555252,,,,,,
3300RU0347,,"Gypsum Works",,52.8429826709,-1.1806716328,,,,,,
3300RU0349,,"St.Mary's Cres",,52.8394927488,-1.1790894147,,,,,,
3300RU0351,,"E.Leake, Lantern La",,52.8359346989,-1.1780579834,,,,,,
3300RU0352,,"Stonebridge Drive",,52.8345029603,-1.1777139009,,,,,,
3300RU0359,,"St.Mary's Cres",,52.8397075489,-1.1789517524,,,,,,
3300RU0360,,"Eyres Lane",,52.8622419424,-1.2049956123,,,,,,
3300RU0363,,"Barton Lane",,52.886241046,-1.2005144024,,,,,,
3300RU0364,,"Nottingham Road",,52.8744456762,-1.2016970032,,,,,,
3300RU0365,,"Bidwell Crescent",,52.8710685006,-1.2021304011,,,,,,
3300RU0366,,"Wallace Street",,52.8701436649,-1.2036329894,,,,,,
3300RU0367,,"Wallace Street",,52.8696435942,-1.2041323949,,,,,,
3300RU0368,,"Curzon Street",,52.8670563565,-1.2057395228,,,,,,
3300RU0370,,"Gotham, Leake Rd (Garage)",,52.8641433858,-1.2056887231,,,,,,
3300RU0380,,"Brockley Road",,52.9308639327,-1.1129147005,,,,,,
3300RU0381,,"Gotham, Leake Rd (Garage)",,52.8645463787,-1.2054585507,,,,,,
3300RU0382,,"Tudor Square",,52.9310580338,-1.124544687,,,,,,
3300RU0384,,"Cyril Road",,52.9311631102,-1.1180858573,,,,,,
3300RU0385,,"Abbey Road",,52.9311617777,-1.1203323437,,,,,,
3300RU0386,,"Davies Road",,52.9311842923,-1.1221617854,,,,,,
3300RU0392,,"Davies Road",,52.9310903442,-1.1216132297,,,,,,
3300RU0396,,"School Green",,52.8303609987,-1.1819480433,,,,,,
3300RU0397,,"School Green",,52.8306656876,-1.1818087362,,,,,,
3300RU0398,,"Melton Road",,52.8144808139,-1.1800057011,,,,,,
3300RU0399,,"Leake Lane",,52.808971304,-1.1867110889,,,,,,
3300RU0400,,"Leake Lane",,52.8090345286,-1.1867544157,,,,,,
3300RU0403,,"Woodgate Road",,52.8269302267,-1.1850401347,,,,,,
3300RU0404,,"Cyril Road",,52.931065056,-1.1169869384,,,,,,
3300RU0405,,"Brockley Road",,52.931075211,-1.1135203468,,,,,,
3300RU0407,,"Stonebridge Drive",,52.8340269814,-1.1777822629,,,,,,
3300RU0408,,"East Leake Shops",,52.831894242,-1.1774662852,,,,,,
3300RU0409,,"East Leake Shops",,52.8317307013,-1.1772170398,,,,,,
3300RU0413,,"Woodgate Road",,52.82680398,-1.1849831305,,,,,,
3300RU0415,,"East Leake, Kirk Ley Rd Top",,52.823834031,-1.1871163502,,,,,,
3300RU0416,,"East Leake, Kirk Ley Rd Top",,52.8239960277,-1.1871430089,,,,,,
3300RU0423,,"Stanford on Soar Church",,52.7935927164,-1.1950358038,,,,,,
3300RU0447,,"Ruddington, Clifton La, Nth Rd",,52.8959086858,-1.1606616757,,,,,,
3300RU0448,,"Ruddington, Clifton La, Nth Rd",,52.8960995407,-1.1609552926,,,,,,
3300RU0467,,"Repton Road",,52.9225533013,-1.1355149072,,,,,,
3300RU0468,,"Europa Way",,52.9105238993,-1.1465203273,,,,,,
3300RU0469,,Cloverlands,,52.9105253778,-1.1504906177,,,,,,
3300RU0470,,"Landmere La, Cloverlands",,52.9103910845,-1.1505675947,,,,,,
3300RU0471,,"Maythorn Close",,52.911632677,-1.1519708782,,,,,,
3300RU0472,,"Maythorn Close",,52.9118673279,-1.1521001314,,,,,,
3300RU0473,,"Fox Road",,52.9382239747,-1.1308429835,,,,,,
